gene_id,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10
Gene_4410,290,146,189,104,240,155,149,181,185,206
Gene_4411,67,56,68,65,30,95,50,55,24,39
Gene_4412,46,76,109,65,119,77,94,68,107,82
Gene_4413,390,243,369,611,586,397,331,354,349,478
Gene_4414,286,85,151,125,121,252,285,139,258,167
Gene_4415,129,79,199,211,165,146,188,181,147,138
Gene_4416,46,45,24,33,37,30,30,27,39,67
Gene_4417,249,312,281,184,199,152,182,348,321,143
Gene_4418,221,328,291,215,137,226,195,377,344,272
Gene_4419,96,163,99,122,134,201,281,196,230,177
Gene_4420,437,189,248,230,229,253,455,410,307,275
Gene_4421,498,602,306,689,519,521,857,492,464,451
Gene_4422,219,192,382,185,213,147,195,218,337,228
Gene_4423,285,279,273,325,219,249,318,244,253,458
Gene_4424,115,75,68,109,97,151,89,59,33,91
Gene_4425,183,407,401,400,278,358,477,357,470,233
Gene_4426,8,21,17,20,12,7,9,12,14,7
Gene_4427,94,105,112,131,117,125,78,94,82,68
Gene_4428,161,264,249,219,158,260,235,272,223,318
Gene_4429,535,450,196,338,569,291,581,244,450,624
Gene_4430,375,506,253,253,231,420,429,335,215,250
Gene_4431,519,288,431,625,431,416,393,465,288,566
Gene_4432,772,277,576,651,560,493,584,448,435,474
Gene_4433,79,112,55,171,91,73,90,79,99,82
Gene_4434,278,218,660,788,329,719,439,451,504,382
Gene_4435,163,128,70,202,190,120,161,94,150,130
Gene_4436,395,486,275,373,178,369,271,217,259,364
Gene_4437,85,82,70,64,95,114,105,152,113,107
Gene_4438,8,10,19,12,10,14,50,20,13,13
Gene_4439,152,109,165,139,129,128,323,93,278,152
Gene_4440,71,96,103,88,123,117,130,145,238,150
Gene_4441,176,224,90,144,259,249,99,236,239,149
Gene_4442,186,175,215,70,133,192,165,158,171,179
Gene_4443,40,65,119,51,41,73,76,81,69,75
Gene_4444,149,67,45,77,170,107,79,121,55,73
Gene_4445,36,43,35,43,57,37,58,87,38,25
Gene_4446,236,370,281,415,424,552,168,165,251,408
Gene_4447,414,456,438,375,377,441,541,483,347,476
Gene_4448,379,381,168,149,221,324,428,350,271,281
Gene_4449,153,207,184,222,153,114,240,234,116,115
Gene_4450,851,405,421,334,398,260,275,435,216,426
Gene_4451,70,74,87,118,63,48,48,79,75,72
Gene_4452,518,511,434,504,291,437,226,195,376,704
Gene_4453,214,317,441,250,463,235,243,310,353,439
Gene_4454,47,129,130,127,102,174,55,84,84,112
Gene_4455,160,159,73,122,95,179,77,112,140,101
Gene_4456,35,60,58,41,30,27,47,42,39,14
Gene_4457,623,499,315,433,1183,255,240,379,444,277
Gene_4458,352,498,433,360,511,217,359,349,263,392
Gene_4459,563,390,189,650,430,492,367,657,352,347
Gene_4460,110,87,40,93,88,112,95,175,94,152
Gene_4461,46,28,33,23,25,29,36,37,37,32
Gene_4462,292,198,248,201,146,266,266,230,147,305
Gene_4463,127,191,170,129,267,166,263,302,195,208
Gene_4464,287,134,194,241,474,94,171,226,182,197
Gene_4465,147,218,348,202,380,110,373,173,297,156
Gene_4466,296,556,424,586,345,576,490,423,287,413
Gene_4467,315,369,484,465,388,469,165,289,243,345
Gene_4468,320,605,231,215,246,365,474,281,326,220
Gene_4469,190,127,141,142,151,66,147,105,208,64
Gene_4470,22,26,31,26,14,11,32,59,35,33
Gene_4471,249,499,290,471,844,289,528,743,527,582
Gene_4472,197,248,137,215,146,150,201,130,217,235
Gene_4473,193,235,174,131,78,300,121,187,106,121
Gene_4474,419,454,311,444,220,212,387,493,290,419
Gene_4475,33,63,95,59,65,58,45,91,52,68
Gene_4476,230,159,124,92,253,192,286,264,138,206
Gene_4477,255,91,172,171,158,146,148,281,149,242
Gene_4478,299,273,343,451,311,470,480,335,563,722
Gene_4479,246,518,260,586,204,303,254,238,395,518
Gene_4480,371,226,398,425,229,550,390,323,195,174
Gene_4481,165,292,659,496,394,407,394,369,599,263
Gene_4482,157,108,158,162,134,157,203,139,104,165
Gene_4483,57,95,115,117,42,135,113,80,136,96
Gene_4484,326,402,628,362,697,553,464,478,489,526
Gene_4485,32,48,33,87,49,33,18,24,41,46
Gene_4486,214,359,267,374,298,340,335,219,286,492
Gene_4487,297,91,165,100,139,237,123,50,138,151
Gene_4488,398,489,423,512,474,365,317,418,362,381
Gene_4489,157,159,92,253,128,111,155,191,148,113
Gene_4490,357,460,629,237,307,224,564,329,334,265
Gene_4491,162,234,212,142,235,322,197,187,367,263
Gene_4492,222,363,171,263,124,138,239,270,163,292
Gene_4493,487,258,377,619,317,218,310,311,422,254
Gene_4494,369,483,467,463,237,250,335,497,291,243
Gene_4495,279,290,337,370,228,199,156,264,230,229
Gene_4496,217,150,180,266,244,275,267,380,294,188
Gene_4497,232,591,598,418,545,579,285,449,425,342
Gene_4498,182,132,104,77,138,81,102,177,55,132
Gene_4499,146,150,127,74,192,174,112,136,138,121
Gene_4500,205,427,598,718,226,569,298,518,275,320
Gene_4501,46,27,22,18,44,55,40,53,33,71
Gene_4502,130,146,205,128,78,143,80,138,176,136
Gene_4503,573,246,572,457,448,591,382,268,544,222
Gene_4504,106,200,174,232,179,135,200,172,203,179
Gene_4505,581,266,209,609,400,560,444,367,593,601
Gene_4506,547,331,345,477,442,497,297,459,536,120
Gene_4507,329,319,318,357,463,416,352,503,330,451
Gene_4508,66,61,62,71,44,99,50,65,70,64
Gene_4509,19,23,19,7,12,25,29,27,19,20
Gene_4510,380,470,488,367,632,424,512,347,311,514
Gene_4511,297,295,248,478,323,336,551,294,264,289
Gene_4512,253,248,235,307,83,219,163,257,151,158
Gene_4513,177,68,217,103,61,137,161,171,114,160
Gene_4514,79,50,54,42,68,31,74,43,78,43
Gene_4515,187,281,324,248,311,202,115,341,194,360
Gene_4516,275,181,179,245,296,310,364,201,279,271
Gene_4517,177,297,409,267,323,85,215,337,444,332
Gene_4518,334,556,303,684,346,879,448,319,447,601
Gene_4519,216,112,196,96,146,169,166,159,116,208
Gene_4520,237,334,230,288,203,380,344,297,300,249
Gene_4521,377,270,234,237,300,119,159,160,159,380
Gene_4522,22,26,39,23,19,23,25,31,21,22
Gene_4523,169,111,228,118,119,128,81,102,61,62
Gene_4524,454,513,365,138,364,234,273,464,287,193
Gene_4525,250,285,260,305,249,215,254,198,134,335
Gene_4526,580,485,413,279,315,175,260,504,285,404
Gene_4527,236,219,301,458,265,279,372,377,258,451
Gene_4528,301,452,346,609,495,357,278,357,497,428
Gene_4529,230,135,131,146,243,130,103,398,133,324
Gene_4530,749,615,396,349,411,273,357,531,416,556
Gene_4531,508,292,564,587,394,500,422,733,537,451
Gene_4532,393,221,520,273,314,347,300,301,166,356
Gene_4533,451,424,444,298,205,610,594,288,424,224
Gene_4534,432,763,277,322,592,685,322,466,525,379
Gene_4535,344,233,249,515,301,431,374,148,262,385
Gene_4536,449,319,421,225,233,127,323,168,266,358
Gene_4537,11,34,2,12,9,12,13,20,15,9
Gene_4538,118,142,138,163,157,180,97,118,118,133
Gene_4539,360,406,252,317,272,181,214,281,154,228
Gene_4540,576,460,374,285,578,450,549,431,463,491
Gene_4541,182,208,183,197,275,165,183,201,149,357
Gene_4542,657,486,277,338,481,411,296,552,336,377
Gene_4543,92,128,85,110,116,93,115,122,89,162
Gene_4544,280,200,188,211,205,182,412,262,193,156
Gene_4545,152,189,210,148,103,196,191,170,241,210
Gene_4546,353,413,293,140,442,424,566,252,313,437
Gene_4547,511,358,376,840,466,282,458,435,588,365
Gene_4548,21,14,11,9,9,12,6,5,4,15
Gene_4549,20,30,31,44,33,31,25,32,53,44
Gene_4550,209,365,250,325,307,233,457,261,412,296
Gene_4551,180,261,457,488,224,295,453,305,147,320
Gene_4552,278,223,290,296,226,264,288,555,240,194
Gene_4553,60,34,54,57,59,31,49,53,60,28
Gene_4554,238,202,166,84,246,86,356,172,144,352
Gene_4555,12,12,15,12,27,19,14,7,24,15
Gene_4556,330,560,277,276,507,567,751,546,428,811
Gene_4557,196,218,168,138,174,91,145,159,131,161
Gene_4558,65,31,76,70,122,55,42,123,40,69
Gene_4559,624,305,251,507,406,291,351,438,302,368
Gene_4560,56,106,64,53,47,126,86,90,48,63
Gene_4561,43,42,33,16,27,41,28,43,37,28
Gene_4562,121,140,107,162,211,200,205,236,186,263
Gene_4563,407,737,622,570,294,566,442,555,322,255
Gene_4564,277,267,184,256,427,393,214,263,325,278
Gene_4565,10,13,12,20,16,18,15,5,21,7
Gene_4566,523,535,698,344,451,407,469,493,520,347
Gene_4567,844,402,566,653,768,505,405,370,408,551
Gene_4568,118,83,172,107,70,105,77,113,132,51
Gene_4569,141,195,207,387,100,188,276,178,173,138
Gene_4570,316,457,320,736,516,310,364,422,459,696
Gene_4571,434,236,264,268,358,516,257,265,291,327
Gene_4572,11,9,4,22,16,8,21,5,11,19
Gene_4573,52,142,60,115,81,109,86,95,84,93
Gene_4574,16,18,14,3,15,13,6,15,15,8
Gene_4575,369,290,277,262,328,478,306,514,211,327
Gene_4576,342,340,263,422,298,349,287,459,250,391
Gene_4577,109,196,309,67,195,245,236,321,503,227
Gene_4578,61,170,83,80,93,98,99,74,108,141
Gene_4579,270,657,489,450,406,578,243,340,294,383
Gene_4580,212,293,453,313,337,355,143,271,457,139
Gene_4581,305,275,418,186,222,130,194,300,175,147
Gene_4582,311,241,402,539,474,337,381,256,753,401
Gene_4583,424,173,568,397,199,148,447,418,279,197
Gene_4584,112,60,71,121,84,73,102,94,72,76
Gene_4585,68,224,183,74,114,198,124,182,80,207
Gene_4586,434,186,695,650,514,650,387,288,366,356
Gene_4587,173,368,150,154,318,147,386,258,196,240
Gene_4588,82,116,73,75,154,116,67,143,70,103
Gene_4589,387,445,197,641,628,462,445,587,386,419
Gene_4590,923,228,376,414,322,780,242,416,387,403
Gene_4591,649,241,459,462,382,334,487,518,377,532
Gene_4592,572,560,647,408,354,552,387,543,553,321
Gene_4593,151,109,109,197,121,245,178,169,129,158
Gene_4594,69,115,80,55,112,127,208,128,114,62
Gene_4595,106,54,74,103,82,86,139,96,81,111
Gene_4596,265,351,331,443,315,430,210,317,355,482
Gene_4597,86,98,128,146,196,118,155,170,70,91
Gene_4598,263,231,245,197,252,466,273,319,183,336
Gene_4599,316,232,416,554,359,457,238,453,483,488
Gene_4600,17,17,18,29,25,17,12,26,34,11
Gene_4601,53,119,69,57,76,69,122,95,65,98
Gene_4602,252,322,233,138,256,353,205,235,263,161
Gene_4603,535,656,468,504,382,488,244,496,408,411
Gene_4604,290,536,224,245,287,186,163,244,234,180
Gene_4605,136,345,174,192,206,251,264,167,181,351
Gene_4606,17,32,62,25,32,44,45,43,42,19
Gene_4607,306,133,276,422,289,272,315,404,151,356
Gene_4608,462,231,873,352,747,373,598,433,407,538
Gene_4609,313,416,326,311,452,330,383,435,443,346
Gene_4610,552,442,587,687,407,489,608,827,306,382
Gene_4611,381,752,340,285,620,667,338,461,304,176
Gene_4612,497,413,548,312,373,469,421,400,599,251
Gene_4613,141,42,146,115,100,83,185,161,124,160
Gene_4614,118,142,147,288,236,140,143,308,419,245
Gene_4615,192,343,291,238,282,164,166,247,435,96
Gene_4616,230,274,240,460,329,437,534,237,401,336
Gene_4617,270,276,413,196,324,190,163,249,190,290
Gene_4618,297,384,201,118,162,394,178,218,422,324
Gene_4619,132,156,136,90,112,152,134,83,95,135
Gene_4620,117,94,109,88,190,139,114,59,69,70
Gene_4621,110,77,102,72,88,97,81,81,211,150
Gene_4622,146,117,113,140,118,158,77,123,142,164
Gene_4623,150,85,72,198,130,64,117,156,101,93
Gene_4624,164,201,354,285,256,233,201,182,98,232
Gene_4625,263,548,197,305,220,390,290,193,248,405
Gene_4626,565,309,278,349,235,252,308,443,284,253
Gene_4627,245,120,133,178,192,145,188,133,208,230
Gene_4628,84,81,170,58,82,106,115,92,69,93
Gene_4629,277,513,288,232,236,290,215,347,196,452
Gene_4630,523,406,359,404,372,315,328,257,680,479
Gene_4631,308,253,407,463,276,385,182,420,510,296
Gene_4632,67,48,55,60,49,48,69,57,61,46
Gene_4633,100,82,62,74,43,105,120,84,126,77
Gene_4634,272,201,309,218,491,251,222,265,346,174
Gene_4635,242,370,189,454,369,247,271,413,241,300
Gene_4636,138,181,170,127,106,136,64,154,206,129
Gene_4637,43,38,107,119,81,70,72,103,151,138
Gene_4638,249,169,339,248,229,148,368,209,323,233
Gene_4639,77,56,97,144,114,120,61,157,101,100
Gene_4640,218,225,300,240,369,264,376,292,150,196
Gene_4641,60,73,24,61,28,94,42,46,73,42
Gene_4642,296,639,454,217,261,437,449,437,419,353
Gene_4643,349,425,365,449,237,518,194,420,284,332
Gene_4644,80,82,94,127,92,117,85,103,131,79
Gene_4645,300,255,361,305,348,289,394,296,405,395
Gene_4646,203,258,373,115,183,209,225,141,190,196
Gene_4647,170,137,333,350,257,181,170,200,250,282
Gene_4648,196,140,274,359,259,193,150,86,249,122
Gene_4649,557,476,349,635,530,262,342,461,402,499
Gene_4650,288,321,403,246,331,317,237,333,277,435
Gene_4651,146,192,122,171,142,172,69,85,151,113
Gene_4652,457,403,265,456,236,391,472,486,385,246
Gene_4653,247,141,225,114,184,234,213,113,262,112
Gene_4654,44,42,25,42,58,38,51,51,32,30
Gene_4655,234,135,174,165,142,84,143,174,195,165
Gene_4656,23,16,11,14,27,46,31,13,27,24
Gene_4657,64,77,36,97,117,99,49,49,105,50
Gene_4658,22,55,32,22,38,34,36,42,32,47
Gene_4659,289,203,122,245,196,170,149,156,157,131
Gene_4660,509,375,493,206,610,434,451,695,370,299
Gene_4661,424,514,452,410,508,373,301,592,610,224
Gene_4662,452,412,366,314,259,177,335,462,331,329
Gene_4663,14,7,7,14,8,18,15,13,10,14
Gene_4664,188,171,125,189,207,150,144,108,77,80
Gene_4665,87,86,49,124,112,130,170,78,107,155
Gene_4666,335,278,652,297,289,451,509,715,270,455
Gene_4667,18,23,17,16,22,18,17,30,33,39
Gene_4668,272,393,379,549,409,334,225,457,189,436
Gene_4669,322,455,514,157,449,414,362,195,392,248
Gene_4670,36,156,187,47,109,115,72,108,88,110
Gene_4671,295,286,157,234,257,273,170,204,366,167
Gene_4672,148,162,181,147,113,168,166,121,186,93
Gene_4673,87,166,95,69,101,71,90,73,35,92
Gene_4674,102,69,130,174,188,87,146,103,83,193
Gene_4675,629,264,773,439,391,455,528,414,224,339
Gene_4676,378,333,458,233,248,282,297,429,261,138
Gene_4677,390,324,170,372,145,282,208,226,337,273
Gene_4678,221,362,162,283,391,525,289,356,172,318
Gene_4679,334,166,148,181,149,203,140,186,269,170
Gene_4680,183,341,318,207,361,386,309,167,221,194
Gene_4681,95,81,152,184,159,143,128,197,116,142
Gene_4682,295,329,297,192,235,309,140,153,279,319
Gene_4683,377,139,209,403,579,395,346,335,425,457
Gene_4684,306,619,593,523,336,286,286,222,749,264
Gene_4685,667,392,612,358,485,395,409,380,300,801
Gene_4686,313,269,305,272,330,324,370,248,509,312
Gene_4687,485,297,492,459,287,638,433,241,289,479
Gene_4688,85,47,58,52,151,55,80,84,87,51
Gene_4689,601,422,488,303,495,385,370,354,450,560
Gene_4690,50,52,131,122,74,77,135,70,82,76
Gene_4691,257,315,257,485,345,253,623,233,276,338
Gene_4692,439,422,409,396,527,510,293,238,401,260
Gene_4693,402,620,529,168,420,252,571,369,227,227
Gene_4694,219,201,146,208,165,163,110,129,103,128
Gene_4695,276,315,402,235,336,490,361,320,260,347
Gene_4696,49,18,48,42,44,35,44,79,21,19
Gene_4697,168,217,184,109,141,120,197,80,250,157
Gene_4698,220,389,251,218,148,272,230,440,383,225
Gene_4699,236,158,167,152,263,165,188,190,163,178
Gene_4700,483,646,383,377,569,647,390,259,438,536
Gene_4701,238,194,290,248,111,225,182,251,309,239
Gene_4702,415,174,416,310,331,253,399,411,438,253
Gene_4703,356,309,317,391,707,383,368,393,416,164
Gene_4704,327,339,261,805,402,452,353,436,339,576
Gene_4705,187,192,346,286,145,288,333,220,206,298
Gene_4706,513,378,298,533,243,214,376,295,304,462
Gene_4707,239,188,404,550,284,439,448,270,400,580
Gene_4708,106,39,46,108,120,69,37,97,103,125
Gene_4709,88,135,193,108,210,69,61,66,155,150
Gene_4710,20,17,21,26,25,21,16,12,23,16
Gene_4711,199,423,354,277,317,198,410,392,250,376
Gene_4712,196,292,304,392,153,208,427,360,361,295
Gene_4713,355,275,389,528,300,459,452,337,494,301
Gene_4714,397,136,279,195,165,251,254,174,197,259
Gene_4715,494,278,253,360,269,178,335,306,302,112
Gene_4716,437,286,237,440,554,433,394,455,406,319
Gene_4717,29,34,34,23,41,30,31,24,33,39
Gene_4718,56,51,59,60,65,45,35,38,57,67
Gene_4719,184,88,167,95,187,207,264,233,185,192
Gene_4720,103,115,81,73,128,91,159,109,71,98
Gene_4721,77,53,79,90,79,90,89,98,133,71
Gene_4722,23,25,19,24,17,23,18,25,50,13
Gene_4723,475,477,520,693,751,477,537,507,537,717
Gene_4724,258,370,373,229,370,198,374,387,369,225
Gene_4725,329,250,247,627,418,529,249,599,398,447
Gene_4726,227,639,280,249,290,405,440,418,241,566
Gene_4727,660,1054,725,457,318,458,206,324,439,607
Gene_4728,283,236,198,385,125,313,239,202,335,382
Gene_4729,378,149,382,347,399,249,367,256,435,323
Gene_4730,466,327,264,377,441,238,350,430,313,278
Gene_4731,241,222,302,285,277,328,218,125,133,129
Gene_4732,301,375,446,432,245,289,291,308,248,255
Gene_4733,150,92,128,144,174,124,118,101,140,174
Gene_4734,221,220,185,171,325,215,338,236,141,327
Gene_4735,177,300,412,397,384,474,311,404,272,299
Gene_4736,112,77,69,34,58,35,102,48,115,59
Gene_4737,303,288,353,198,232,196,170,246,444,334
Gene_4738,131,105,89,62,136,90,131,75,95,87
Gene_4739,435,343,518,413,355,443,382,522,420,379
Gene_4740,358,525,364,307,366,249,487,576,697,739
Gene_4741,767,425,433,310,316,379,286,379,545,428
Gene_4742,17,21,20,29,16,49,49,30,26,58
Gene_4743,241,157,215,217,182,231,381,299,367,139
Gene_4744,386,401,249,180,169,416,149,262,194,231
Gene_4745,316,301,683,526,384,736,285,461,431,310
Gene_4746,347,252,163,170,383,250,199,299,446,362
Gene_4747,28,54,88,61,65,51,71,66,66,62
Gene_4748,430,395,341,598,467,479,310,262,359,318
Gene_4749,200,122,129,217,161,174,257,236,206,221
Gene_4750,7,5,13,9,15,4,23,20,7,12
Gene_4751,393,343,467,302,369,307,351,437,733,499
Gene_4752,251,335,211,153,313,363,150,215,327,249
Gene_4753,243,577,405,366,290,377,392,376,514,508
Gene_4754,382,404,455,221,352,470,308,415,401,365
Gene_4755,330,176,332,345,204,167,185,251,323,184
Gene_4756,339,449,356,343,664,501,214,128,396,499
Gene_4757,141,66,139,114,89,69,72,95,92,83
Gene_4758,393,393,206,454,344,282,288,349,183,362
Gene_4759,24,14,13,12,24,31,11,5,24,26
Gene_4760,35,27,24,46,39,28,50,38,18,48
Gene_4761,326,254,428,345,475,347,682,528,112,183
Gene_4762,120,112,176,113,152,156,124,129,208,186
Gene_4763,184,154,222,251,166,296,218,174,217,173
Gene_4764,685,384,314,312,360,519,497,353,270,357
Gene_4765,350,228,366,218,243,133,304,144,279,383
Gene_4766,401,191,597,268,363,560,368,385,258,334
Gene_4767,165,239,158,323,388,318,208,141,274,374
Gene_4768,724,546,723,432,612,743,420,856,622,436
Gene_4769,240,267,217,90,79,284,458,253,232,281
Gene_4770,344,488,318,518,266,599,372,361,531,461
Gene_4771,229,174,200,94,130,118,331,96,97,147
Gene_4772,420,360,268,242,444,542,146,531,339,401
Gene_4773,99,28,112,49,53,68,79,50,72,82
Gene_4774,480,301,380,555,569,860,638,400,574,358
Gene_4775,319,442,334,361,404,582,506,337,282,579
Gene_4776,225,127,105,160,126,85,103,169,261,159
Gene_4777,77,126,302,114,105,203,155,143,104,74
Gene_4778,202,78,153,118,331,211,128,158,166,182
Gene_4779,134,133,332,212,207,206,221,272,224,127
Gene_4780,266,136,148,181,94,184,143,216,106,253
Gene_4781,105,64,112,124,78,53,148,100,45,73
Gene_4782,427,305,423,430,443,392,639,588,464,947
Gene_4783,114,117,152,261,213,107,178,213,56,235
Gene_4784,301,159,118,173,141,119,216,167,141,189
Gene_4785,174,192,219,163,117,298,124,229,188,130
Gene_4786,296,267,243,182,459,329,270,380,251,371
Gene_4787,56,55,79,95,130,109,94,99,54,49
Gene_4788,145,180,153,99,140,193,143,105,175,146
Gene_4789,134,159,129,105,160,259,60,152,75,164
Gene_4790,422,361,256,144,233,339,344,505,230,290
Gene_4791,200,250,146,326,383,301,318,235,229,216
Gene_4792,38,63,23,36,25,44,31,56,37,40
Gene_4793,713,397,198,585,442,488,519,539,527,436
Gene_4794,59,29,61,60,80,28,48,70,63,38
Gene_4795,207,298,242,253,146,250,428,311,173,232
Gene_4796,183,87,95,97,81,39,122,120,74,33
Gene_4797,306,217,254,277,373,379,304,187,331,178
Gene_4798,200,278,286,206,167,259,239,298,288,174
Gene_4799,292,273,254,318,427,383,408,375,239,295
Gene_4800,640,414,572,277,799,356,732,383,371,957
Gene_4801,235,321,233,197,256,408,365,346,305,363
Gene_4802,97,129,109,84,226,116,226,178,155,245
Gene_4803,38,21,15,30,32,25,30,16,19,26
Gene_4804,189,223,157,194,149,118,360,244,270,179
Gene_4805,315,440,416,248,390,466,661,413,608,200
Gene_4806,52,90,123,124,52,90,131,95,117,138
Gene_4807,424,231,247,519,158,733,459,367,311,306
Gene_4808,222,209,170,189,155,158,218,205,170,178
Gene_4809,210,400,164,134,346,150,218,188,311,259
Gene_4810,388,219,349,230,188,258,127,218,359,420
Gene_4811,255,291,352,406,246,442,402,369,360,467
Gene_4812,139,92,110,159,239,177,225,168,177,124
Gene_4813,264,588,367,383,225,181,313,275,191,561
Gene_4814,17,18,16,14,16,23,23,36,30,19
Gene_4815,60,70,70,46,59,32,54,38,55,82
Gene_4816,326,356,311,362,313,583,224,373,369,308
Gene_4817,220,264,334,273,242,190,135,229,176,148
Gene_4818,48,28,18,54,21,48,38,21,29,37
Gene_4819,83,51,59,65,65,45,32,40,80,33
Gene_4820,124,151,117,128,223,91,152,152,88,196
Gene_4821,33,26,24,21,30,40,32,25,9,29
Gene_4822,452,243,230,344,447,344,409,441,634,341
Gene_4823,321,177,269,240,203,347,277,248,239,188
Gene_4824,641,456,755,465,420,546,487,627,512,392
Gene_4825,530,265,155,425,288,336,410,308,382,331
Gene_4826,130,132,179,165,88,119,82,93,80,63
Gene_4827,101,106,69,51,75,111,126,80,107,108
Gene_4828,701,146,409,283,452,499,219,409,293,241
Gene_4829,173,353,154,139,114,255,277,146,213,198
Gene_4830,273,357,294,188,226,263,219,307,175,203
Gene_4831,561,832,574,437,459,287,391,359,587,430
Gene_4832,25,28,19,32,31,26,33,16,23,28
Gene_4833,684,379,521,461,473,280,273,564,221,575
Gene_4834,184,116,80,90,123,70,73,127,71,98
Gene_4835,355,590,372,280,539,326,264,319,743,381
Gene_4836,214,353,275,380,149,309,191,461,255,255
